	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-I; RAD-B-Group-I_X; RAD-B-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	2	2	21	0	2	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-II; RAD-B-Group-II_X; RAD-B-Group-II_X_sp.	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-IV; RAD-B-Group-IV_X; RAD-B-Group-IV_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-IV; Sticholonche; Sticholonche_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-C; RAD-C_X; RAD-C_XX; RAD-C_XXX; RAD-C_XXX_sp.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Eukaryota; Rhizaria; Radiolaria; Radiolaria_X; Radiolaria_XX; Radiolaria_XXX; Radiolaria_XXXX; Radiolaria_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Araphid-pennate_X; Araphid-pennate_X_sp.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	18	1	7	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Fragilaria; Fragilaria_nanana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Staurosirella; Staurosirella_pinnata	1	3	2	3	1	1	1	0	6	1	2	1	1	4	5	5	8	5	5	0	22	2	15	11	15	35
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Talaroneis; Talaroneis_posidoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Bacillariophyta_XX; Bacillariophyta_XXX; Bacillariophyta_XXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Arcocellulus; Arcocellulus_cornucervis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Bellerochea; Bellerochea_yucatanensis	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_calcitrans	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_jonquieri	1863	2	106	5	170	2	10	46	2	13	1	4	13	1	0	1	321	18	505	63	1412	199	427	329	15	14
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_muellerii	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	2	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_neogracile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_pumilum	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_sp.	3	0	1	0	1	0	1	1	0	1	0	0	1	0	0	2	2	0	0	0	8	0	2	1	0	1
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_tenuissimus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_atomus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_meneghiniana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_scaldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_sp.	23	1	1	5	0	3	3	2	14	10	0	1	2	2	17	10	110	878	2014	203	1505	327	2656	1174	38	107
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Helicotheca; Helicotheca_tamesis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Hemiaulus; Hemiaulus_sinensis	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Lampriscus; Lampriscus_shadboltianum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Minidiscus; Minidiscus_trioculatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Polar-centric-Mediophyceae_X; Polar-centric-Mediophyceae_X_sp.	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	50	23	445	28	11	6	1	3
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema; Skeletonema_marinoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema; Skeletonema_menzellii	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	40	8	103	16	2	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema; Skeletonema_pseudocostatum	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Stephanodiscus; Stephanodiscus_minutulus	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Thalassiosira; Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Triceratium; Triceratium_pentacrinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Rhizosolenia; Rhizosolenia_delicatula	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Berkeleya; Berkeleya_hyalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	5	4	3	1
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cocconeis; Cocconeis_littoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	1	1	1	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cymbella; Cymbella_calida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cymbella; Cymbella_cistuliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cymbella; Cymbella_signata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cymbella; Cymbella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Entomoneis; Entomoneis_alata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula; Navicula_brockmannii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	3	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula; Navicula_sp.	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	3	34	5	2	59	12	11	8	2	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Nitzschia; Nitzschia_supralitorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Pinnularia; Pinnularia_isselana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Pseudo-nitzschia; Pseudo-nitzschia_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Raphid-pennate_X; Raphid-pennate_X_sp.	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	17	0	6	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Seminavis; Seminavis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_1; Parmales_env_1_X; Parmales_env_1_X_sp.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_2; Parmales_env_2_X; Parmales_env_2_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_3; Parmales_env_3A; Parmales_env_3A_sp.	1	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	19	27	1	2	0	7	1	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_3; Parmales_env_3B; Parmales_env_3B_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_X; Parmales_XX; Parmales_XX_sp.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	8	8	1	2
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Triparmaceae; Triparma; Triparma_eleuthera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	7	1	0	1	3	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Triparmaceae; Triparma; Triparma_strigata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_distigma	1	0	2	13	2	1	3	7	0	0	67	30	52	122	1	3	110	2	14	3	3	8	1	4	0	6
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_sp.	0	0	0	0	0	3	3	3	4	2	3	4	4	7	13	1	5	13	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Chromulina_Clade-C; Chromulina_ochromonoides	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Chrysophyceae_Clade-C_X; Chrysophyceae_Clade-C_X_sp.	0	0	0	1	0	1	1	0	6	1	0	1	1	3	23	2	0	15	0	0	0	0	2	1	0	2
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon; Dinobryon_cylindricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon; Dinobryon_divergens	0	0	0	0	0	4	10	0	0	6	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Poteriospumella; Poteriospumella_lacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Chrysophyceae_Clade-F_X; Chrysophyceae_Clade-F_X_sp.	27	5	36	6	173	1	7	30	4	9	4	14	42	16	6	61	510	9	101	7	123	41	250	322	300	71
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_butcheri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_foraminifera	0	5	4	0	0	0	9	5	1	3	0	2	43	0	10	2	38	5	34	2	14	17	0	0	1	1
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_imperforata	2	0	0	0	0	0	0	0	0	1	0	0	5	0	4	0	18	5	32	0	7	7	1	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_sp.	0	3	2	1	0	0	3	3	0	1	0	0	135	0	25	5	113	27	47	2	24	30	1	3	9	1
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-G; Chrysophyceae_Clade-G_X; Chrysophyceae_Clade-G_X_sp.	304	48	105	356	74	14	28	5	176	65	124	84	127	288	319	56	36	243	63	4	14	5	264	94	170	518
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-H; Chrysophyceae_Clade-H_X; Chrysophyceae_Clade-H_X_sp.	0	35	3	34	0	23	73	1	207	70	1	0	0	4	4	1	2	8	1	0	0	0	0	0	2	3
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-I; Chrysophyceae_Clade-I_X; Chrysophyceae_Clade-I_X_sp.	0	10	0	337	15	2	9	0	31	3	4	3	3	11	429	42	19	346	9	1	2	1	0	0	3	11
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_XX; Chrysophyceae_XXX; Chrysophyceae_XXX_sp.	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochales; Dictyochales_X; Dictyochales_X_sp.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Ciliophrys; Ciliophrys_infusionum	4	0	0	0	1	4	10	5	0	19	0	0	13	0	0	0	16	0	40	0	16	9	0	0	4	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Florenciellales; Florenciella; Florenciella_parvula	185	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Florenciellales; Florenciellales_X; Florenciellales_X_sp.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pedinellales_X; Pedinellales_X_sp.	0	1	0	0	51	0	0	1	0	0	0	1	0	1	10	0	0	0	2	1	2	1	2	3	2	2
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella; Pseudopedinella_elastica	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella; Pseudopedinella_sp.	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	4	1	0
Eukaryota; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatophyceae_X; Eustigmatophyceae_XX; Eustigmatophyceae_XXX; Eustigmatophyceae_XXX_sp.	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	1	1	18	5	0	0	1	0
Eukaryota; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatophyceae_X; Eustigmatophyceae_XX; Nannochloropsis; Nannochloropsis_gaditana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	3	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatophyceae_X; Eustigmatophyceae_XX; Pseudotetraedriella; Pseudotetraedriella_kamillae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales; Sarcinochrysidaceae; Sarcinochrysidaceae_X; Sarcinochrysidaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae; Pinguiochrysidales; Pinguiochrysidaceae; Pinguiochrysis; Pinguiochrysis_pyriformis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Chattonella; Chattonella_subsalsa	0	0	0	4	1	11	21	9	232	119	97	33	96	168	136	18	499	7067	1639	39	8206	111	143	80	24	7
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Chloromorum; Chloromorum_toxicum	0	0	0	0	0	0	0	1	0	3	3	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Fibrocapsa; Fibrocapsa_japonica	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Gonyostomum; Gonyostomum_semen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Haramonas; Haramonas_dimorpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Heterosigma; Heterosigma_akashiwo	0	0	0	0	0	0	0	0	1	0	1	1	0	1	6	0	1	6	0	0	7	0	0	2	0	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Raphidophyceae_XXX; Raphidophyceae_XXX_sp.	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Cafeteriaceae; Cafeteria; Cafeteria_minima	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	3	0	0	1	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Cafeteriaceae; Cafeteria; Cafeteria_roenbergensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Cafeteriaceae; Cafeteria; Cafeteria_sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Cafeteriaceae; Pseudobodo; Pseudobodo_tremulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Anoecales; Symbiomonaceae; Symbiomonas; Symbiomonas_scintillans	14	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	8	0	3	0	6	2	0	0	5	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicoecaceae_X; Bicoecaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	0	4	4	4	1	6	3	20	7	12	14
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_sp.	2	5	3	13	0	0	0	0	0	0	0	0	27	0	6	0	286	15	1638	380	2318	824	4	13	12	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Bicosoeca; Bicosoeca_vacillans	216	48	45	2	155	4	7	24	1	15	0	3	22	1	401	122	280	160	28	9	471	8	7	0	81	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecales; Bicoecaceae; Halocafeteria; Halocafeteria_seosinensis	0	0	0	0	0	12	47	4	176	37	0	4	7	5	28	1	4	28	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Bicoecea_X; Bicoecea_XX; Bicoecea_XXX; Bicoecea_XXX_sp.	90	0	8	0	26	0	0	3	0	0	0	0	5	0	1	0	10	0	28	2	30	12	1	1	10	1
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Borokales; Borokaceae; Bicosoecida; Bicosoecida_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Borokales; Borokaceae; Borokaceae_X; Borokaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Stramenopiles; Stramenopiles_X; Bicoecea; Pseudodendromonadales; Pseudodendromonadales_X; Pseudodendromonadales_XX; Pseudodendromonadales_XX_sp.	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	7	0	6	2	3	1	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Aplanochytrium; Aplanochytrium_sp.	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Labyrinthulaceae_X; Labyrinthulaceae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	19	50	25	0
